set_id,ver_id,url,status,path,,,,
463,28,https://www.youtube.com/watch?v=-18b1WKPqEY,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] -18b1WKPqEY: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:29:52
4,30,https://www.youtube.com/watch?v=X8OcdPyXDbA,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] X8OcdPyXDbA: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:30:02
1404,12,https://www.youtube.com/watch?v=QoZt4TRZwlw,downloaded,/content/drive/MyDrive/CQTNet/crawl_data/data/1404/12.mp3,3153381,mp3,,2025-11-02 1:30:14
3495,2,https://www.youtube.com/watch?v=uYub4G-Ldyg,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] uYub4G-Ldyg: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:30:24
677,25,https://www.youtube.com/watch?v=jl-WNQWd-sw,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] jl-WNQWd-sw: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:30:33
827,10,https://www.youtube.com/watch?v=xRc7GJPdJmY,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] xRc7GJPdJmY: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:30:43
3546,0,https://www.youtube.com/watch?v=j9jbdgZidu8,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] j9jbdgZidu8: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:30:52
1510,18,https://www.youtube.com/watch?v=3c1_LW2kMwM,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 3c1_LW2kMwM: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:31:02
1133,18,https://www.youtube.com/watch?v=5GQD-pFwyLw,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 5GQD-pFwyLw: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:31:11
4915,5,https://www.youtube.com/watch?v=Ld7qaVpkFmI,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] Ld7qaVpkFmI: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:31:21
2650,0,https://www.youtube.com/watch?v=iAsFBUJbmKQ,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] iAsFBUJbmKQ: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:31:30
3280,4,https://www.youtube.com/watch?v=BJhiIQ6G0XE,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] BJhiIQ6G0XE: Video unavailable
",2025-11-02 1:31:39
5936,2,https://www.youtube.com/watch?v=qvXz320iIpE,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] qvXz320iIpE: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:31:48
26,42,https://www.youtube.com/watch?v=zshzkkD-NYA,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] zshzkkD-NYA: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:31:58
40,22,https://www.youtube.com/watch?v=e6lmNIk-7VE,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] e6lmNIk-7VE: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:32:07
682,9,https://www.youtube.com/watch?v=5pklluASxfA,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 5pklluASxfA: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:32:17
614,10,https://www.youtube.com/watch?v=y8eiwEqbCJ0,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] y8eiwEqbCJ0: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:32:26
5232,5,https://www.youtube.com/watch?v=GeVPDjvuXyw,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] GeVPDjvuXyw: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:32:36
2004,17,https://www.youtube.com/watch?v=lr6KWxlkViE,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] lr6KWxlkViE: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:32:45
235,30,https://www.youtube.com/watch?v=oglueOxXTSQ,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] oglueOxXTSQ: This video has been removed for violating YouTube's Terms of Service
",2025-11-02 1:32:54
2038,3,https://www.youtube.com/watch?v=vrYlI_1Rdy8,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] vrYlI_1Rdy8: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:33:03
3057,6,https://www.youtube.com/watch?v=vpYpORnckI0,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] vpYpORnckI0: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:33:12
454,22,https://www.youtube.com/watch?v=I4apdusRzXE,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] I4apdusRzXE: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:33:22
3483,3,https://www.youtube.com/watch?v=pe5sfXxtHAo,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] pe5sfXxtHAo: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:33:31
1468,8,https://www.youtube.com/watch?v=_igjmJIXKl8,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] _igjmJIXKl8: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:33:40
3059,0,https://www.youtube.com/watch?v=k0FJ1SdS-ts,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] k0FJ1SdS-ts: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:33:50
1657,16,https://www.youtube.com/watch?v=18eWeOHUTyo,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 18eWeOHUTyo: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:33:59
4773,10,https://www.youtube.com/watch?v=9siPws090pQ,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 9siPws090pQ: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:34:09
1984,15,https://www.youtube.com/watch?v=E-eYJrSZU3c,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] E-eYJrSZU3c: Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.
",2025-11-02 1:34:17
5639,0,https://www.youtube.com/watch?v=QLLt0fvPvJA,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] QLLt0fvPvJA: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:34:27
1465,0,https://www.youtube.com/watch?v=VYK90z9NfIg,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] VYK90z9NfIg: Video unavailable
",2025-11-02 1:34:36
6,70,https://www.youtube.com/watch?v=1Bpke2NSswo,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 1Bpke2NSswo: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:34:45
8339,2,https://www.youtube.com/watch?v=IqMbkKUCcQU,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] IqMbkKUCcQU: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:34:55
4385,9,https://www.youtube.com/watch?v=1pRC43fxHpk,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 1pRC43fxHpk: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:35:04
78,17,https://www.youtube.com/watch?v=fWtHI5IIamc,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] fWtHI5IIamc: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:35:14
13,4,https://www.youtube.com/watch?v=2xBOJRILBSU,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 2xBOJRILBSU: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:35:24
35,43,https://www.youtube.com/watch?v=cv2J85CmW20,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] cv2J85CmW20: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:35:33
2035,12,https://www.youtube.com/watch?v=sHjdRWfzJ_4,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] sHjdRWfzJ_4: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:35:43
5356,10,https://www.youtube.com/watch?v=zrnfCps2FdY,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] zrnfCps2FdY: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:35:52
376,37,https://www.youtube.com/watch?v=4yA7wxZw5gY,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 4yA7wxZw5gY: Video unavailable
",2025-11-02 1:36:01
7611,3,https://www.youtube.com/watch?v=mJfTYcH2-54,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] mJfTYcH2-54: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:36:10
217,17,https://www.youtube.com/watch?v=eeKMjg9mcuI,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] eeKMjg9mcuI: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:36:19
1274,0,https://www.youtube.com/watch?v=eQSGw0hMd_I,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] eQSGw0hMd_I: Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.
",2025-11-02 1:36:28
3808,14,https://www.youtube.com/watch?v=QaUe8Z7iQYI,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] QaUe8Z7iQYI: Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.
",2025-11-02 1:36:37
5780,13,https://www.youtube.com/watch?v=pFu7xjUpVgA,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] pFu7xjUpVgA: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
",2025-11-02 1:36:45
5636,3,https://www.youtube.com/watch?v=DzmrCnmmjx0,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] DzmrCnmmjx0: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
",2025-11-02 1:36:54
8148,1,https://www.youtube.com/watch?v=NNmIxFDt7kU,downloaded,/content/drive/MyDrive/CQTNet/crawl_data/data/8148/1.mp3,3225478,mp3,,2025-11-02 1:37:06
2409,0,https://www.youtube.com/watch?v=4LE2jmW9XdY,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 4LE2jmW9XdY: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:37:16
6468,10,https://www.youtube.com/watch?v=0v970Z9Nk7c,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 0v970Z9Nk7c: Sign in to confirm your age. This video may be inappropriate for some users. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
",2025-11-02 1:37:25
396,17,https://www.youtube.com/watch?v=d8liCG13V1M,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] d8liCG13V1M: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:37:35
654,4,https://www.youtube.com/watch?v=2it5kYqkhN8,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 2it5kYqkhN8: Video unavailable
",2025-11-02 1:37:43
637,20,https://www.youtube.com/watch?v=ryMyBCTSd2I,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] ryMyBCTSd2I: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:37:52
227,65,https://www.youtube.com/watch?v=jfWYmPjef_0,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] jfWYmPjef_0: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:38:02
6225,3,https://www.youtube.com/watch?v=L3arjxjGThY,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] L3arjxjGThY: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:38:11
8531,0,https://www.youtube.com/watch?v=X0U-eef6OyQ,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] X0U-eef6OyQ: Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.
",2025-11-02 1:38:19
5903,1,https://www.youtube.com/watch?v=eEhz8X1d9L4,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] eEhz8X1d9L4: Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.
",2025-11-02 1:38:28
4909,1,https://www.youtube.com/watch?v=BUzELMSooKs,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] BUzELMSooKs: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:38:37
636,15,https://www.youtube.com/watch?v=9xWmieuH1bI,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 9xWmieuH1bI: Video unavailable
",2025-11-02 1:38:46
1476,6,https://www.youtube.com/watch?v=mMIpdLkIT3Y,downloaded,/content/drive/MyDrive/CQTNet/crawl_data/data/1476/6.mp3,3696741,mp3,,2025-11-02 1:38:59
1955,10,https://www.youtube.com/watch?v=5Re-3oabQEk,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] 5Re-3oabQEk: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:39:08
149,12,https://www.youtube.com/watch?v=TYpdLb6eKg8,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] TYpdLb6eKg8: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:39:18
2516,8,https://www.youtube.com/watch?v=Eku2ElEWryI,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] Eku2ElEWryI: Video unavailable
",2025-11-02 1:39:26
11,39,https://www.youtube.com/watch?v=Twypkt8PDAc,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] Twypkt8PDAc: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:39:36
1662,27,https://www.youtube.com/watch?v=E0YwUnkOYA8,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] E0YwUnkOYA8: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:39:45
6597,5,https://www.youtube.com/watch?v=uNMW36RXIks,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] uNMW36RXIks: Video unavailable. This video contains content from Aviator-Management, who has blocked it on copyright grounds
",2025-11-02 1:39:54
728,7,https://www.youtube.com/watch?v=v8K5HusCoGE,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] v8K5HusCoGE: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:40:04
928,24,https://www.youtube.com/watch?v=t-C9o__375c,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] t-C9o__375c: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:40:13
13,129,https://www.youtube.com/watch?v=SsCrNhJ43ZY,failed,,0,,"yt-dlp did not produce file. returncode=1. stderr (truncated): ERROR: [youtube] SsCrNhJ43ZY: Video unavailable. This content isn't available, try again later. The current session has been rate-limited by YouTube for up to an hour. It is recommended to use `-t sleep` to add a delay between video requests to avoid exceeding the rate limit. For more information, refer to  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#this-content-isnt-available-try-again-later
",2025-11-02 1:40:23
